date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:43	43978/43978	---M--	200	added ('OK')	image/png	etag:%225fb3b169-abca%22	https://en.t-firefly.com/upload/portal/20201117/2880793b30ef78efded022d976f505d1.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/2880793b30ef78efded022d976f505d1.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:44	47997/47997	---M--	200	added ('OK')	image/png	etag:%225fb3b178-bb7d%22	https://en.t-firefly.com/upload/portal/20201117/9131bee71405a111235ac3d3afb9bcb9.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/9131bee71405a111235ac3d3afb9bcb9.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:44	51083/51083	---M--	200	added ('OK')	image/png	etag:%225fb3b188-c78b%22	https://en.t-firefly.com/upload/portal/20201117/c01735b72b710ba9556eea13adab78f4.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/c01735b72b710ba9556eea13adab78f4.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:44	49979/49979	---M--	200	added ('OK')	image/png	etag:%225fb3b1a7-c33b%22	https://en.t-firefly.com/upload/portal/20201117/701cda99e9ad6e5339a79cd941a1d0ee.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/701cda99e9ad6e5339a79cd941a1d0ee.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:45	50951/50951	---M--	200	added ('OK')	image/png	etag:%225fb3b197-c707%22	https://en.t-firefly.com/upload/portal/20201117/f626a264f40ce5e06f1639acf7f9c8f6.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/f626a264f40ce5e06f1639acf7f9c8f6.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:45	42132/42132	---M--	200	added ('OK')	image/png	etag:%22625d05f9-a494%22	https://en.t-firefly.com/upload/portal/20220418/0432a05ec40304da98a61300a23a3964.png	D:/1/download/en.t-firefly.com/upload/portal/20220418/0432a05ec40304da98a61300a23a3964.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:45	50792/50792	---M--	200	added ('OK')	image/png	etag:%226313142c-c668%22	https://en.t-firefly.com/upload/portal/20220903/e9b22d23ca6da42812f5629e47491043.png	D:/1/download/en.t-firefly.com/upload/portal/20220903/e9b22d23ca6da42812f5629e47491043.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:45	33281/33281	---M--	200	added ('OK')	image/png	etag:%226086b62e-8201%22	https://en.t-firefly.com/upload/portal/20210426/86d2ceaa3eb625dfede9e7cc0899d959.png	D:/1/download/en.t-firefly.com/upload/portal/20210426/86d2ceaa3eb625dfede9e7cc0899d959.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:46	42798/42798	---M--	200	added ('OK')	image/png	etag:%2261b9539e-a72e%22	https://en.t-firefly.com/upload/portal/20211215/f3f931c6cb4261a021909ae1235c5a41.png	D:/1/download/en.t-firefly.com/upload/portal/20211215/f3f931c6cb4261a021909ae1235c5a41.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:46	32437/32437	---M--	200	added ('OK')	image/png	etag:%22607a9b63-7eb5%22	https://en.t-firefly.com/upload/portal/20210417/affa3d22fa985675ce6365a61d1df178.png	D:/1/download/en.t-firefly.com/upload/portal/20210417/affa3d22fa985675ce6365a61d1df178.png	(from https://en.t-firefly.com/doc/download/127.html)
